"id","governorate_id","name_en","name_ar"
"b75143a9-86c2-4509-a12c-906937dd10f3","c3d08e96-0d1a-4ace-a448-2ec1e913c0f8","Somasta","سمسطا"
"b8b57917-5f4f-4b06-aeb4-dbba548b59f9","53b9e522-2a1e-4ac7-b67c-2e11dc1b9414","Sidi Ghazi","سيدي غازي"
"b8d66c33-1f27-4a0f-a9a1-9a0518d3cd78","e45f031f-e7a0-4119-a654-d6080a9883c0","Mattay","مطاي"
"b985c14e-8240-4c11-b2f1-3442c8ab7e1d","f79d8036-7565-447b-b022-2892b14d78d0","Armant","أرمنت"
"bb35ad61-cc62-4b56-b22e-37d3cc0cc2d5","b8db1201-8bfb-462f-809c-798b2bf52c15","Mansheya","المنشية"
"bc165b07-11ac-4056-b7b5-efccb6c62d05","3b678af7-4d15-4d54-abec-90d75e3d63da","Meet Abou Ghalib","ميت أبو غالب"
"bc298f23-fed0-4d70-98a5-f0792e989edf","42108f76-6716-46d3-a351-73e9579427df","Qena","قنا"
"bc51b550-1b61-4f89-ad4a-0d7fb72217f1","3042500e-acdd-403f-b92f-bbe07890bc1e","El Tal El Kabier","التل الكبير"
"bd44ce9b-3cd1-4d9b-a6c0-61a1f179020c","06c92782-bd90-4b14-9f42-47c0f036bc2a","Khosous","الخصوص"
"bea548d1-2939-4f13-bfa5-8e54c859431e","06c92782-bd90-4b14-9f42-47c0f036bc2a","Banha","بنها"
"bee2fe86-c473-4680-8117-cf91efce8e5d","a027fbef-4a40-4e92-9a1f-f39598a71b59","Alamein","العلمين"
"bfb1f7fd-0aea-4391-8964-2afbf06edb95","68d03055-8404-4292-b234-7650a05e2b85","Kerdasa","كرداسة"
"c03fa907-1118-48d1-a083-b114dec36331","f41e715d-4d7c-4468-aaa1-47a00a9b9750","Aswan El Gedida","أسوان الجديدة"
"c0978d93-0b2b-4196-a78b-58dd8f82d2dd","b8db1201-8bfb-462f-809c-798b2bf52c15","Marina","مارينا"
"c1242ec1-9d5a-4a01-9205-d6ab0662c43e","44f2ea24-a065-49a1-be21-ae0a2c581a76","Fayoum El Gedida","الفيوم الجديدة"
"c17faa00-9641-4a03-a4f7-f08a6baf95e0","b8db1201-8bfb-462f-809c-798b2bf52c15","El Labban","اللبان"
"c3634029-3218-4d45-8187-784412fa3542","06c92782-bd90-4b14-9f42-47c0f036bc2a","Tukh","طوخ"
"c4fe3c40-1ab4-4444-aa01-e502821b9ef9","284fdf07-79e2-4f7c-b66c-aa4ee6b0ba2c","Tanta","طنطا"
"c5da82b0-1569-4844-be05-aa991fc118e4","b8db1201-8bfb-462f-809c-798b2bf52c15","Alhadra","الحضرة"
"c6e84580-7fb3-4457-af38-4757584cb1f8","b8db1201-8bfb-462f-809c-798b2bf52c15","Mina El-Basal","مينا البصل"
"c85d4de4-db46-4571-9306-c45ffa2a21bf","68d03055-8404-4292-b234-7650a05e2b85","Al Ayat","العياط"
"c880d1e6-09fe-4b58-ba97-7ceb04acd012","f39be396-9993-4315-891c-b50232cf4f0b","Tala","تلا"
"c920eb9a-4dfa-4ec9-987a-382edd943810","f79d8036-7565-447b-b022-2892b14d78d0","Al ziynia","الزينية"
"c97cf67a-f494-46e8-a7fa-ba6d96e6abd2","91204aba-7e09-43eb-a90b-b73c9a529510","Tama","طما"
"c9bbf216-5a7d-4ff0-905c-869e7db66dbc","b8db1201-8bfb-462f-809c-798b2bf52c15","Al Ibrahimeyah","الابراهيمية"
"cb578fa4-9f0e-46e3-a96a-c8661bea0bb0","74051a48-74ed-4cbd-b004-de75b0e9c9ca","Bir al-Abed","بئر العبد"
"cc45c890-9bf5-423b-9e49-941868dd50d6","3042500e-acdd-403f-b92f-bbe07890bc1e","Nefesha","نفيشة"
"cc5c56ac-276f-425d-9a49-122146b44009","f41e715d-4d7c-4468-aaa1-47a00a9b9750","Al Sibaeia","السباعية"
"cc8de55f-39b0-4f1a-81d0-503abf20d308","3042500e-acdd-403f-b92f-bbe07890bc1e","Qantara Gharb","القنطرة غرب"
"cd10c4b3-7529-4f72-b7f7-4a1e8b92d0f9","b8db1201-8bfb-462f-809c-798b2bf52c15","Agamy","العجمي"
"cd3074fa-9a72-4999-9ab7-96b234da4060","0e031498-ebc2-49fa-92fa-ff902e8670b9","Al Azbakeyah","الازبكية"
"cdf32b10-4e46-411e-9c89-74faf10f6ef7","68d03055-8404-4292-b234-7650a05e2b85","Giza","الجيزة"
"ceb08d8d-133b-4b8e-a444-cc4d7c98b4ca","b8db1201-8bfb-462f-809c-798b2bf52c15","Ameria","العامرية"
"cedbf8db-0694-44db-be7b-323ae3251ef9","13ce5741-79a2-4275-bd7a-dabf97c5d4a3","El Ghanaim","الغنايم"
"cf594421-53ac-4b88-b0b5-79251b47b8b6","352705bb-8b94-45b1-8e1f-529db29a6dc1","Balat","بلاط"
"cf8ea9a0-df76-4ffb-b47b-c0b7fa1e4bce","b8db1201-8bfb-462f-809c-798b2bf52c15","Camp Shizar","كامب شيزار"
"d0afcd46-5cb9-4201-a1dc-261da268985f","53b9e522-2a1e-4ac7-b67c-2e11dc1b9414","Masief Baltim","مصيف بلطيم"
"d0f039d4-a79e-4e52-bef9-ef37e7f58aac","3b678af7-4d15-4d54-abec-90d75e3d63da","New Damietta","دمياط الجديدة"
"d1b26f02-8216-401d-88bc-f5737ba053aa","0e031498-ebc2-49fa-92fa-ff902e8670b9","Manyal","المنيل"
"d211ed18-3c15-4b74-bbd4-e179bd4de7a6","0e031498-ebc2-49fa-92fa-ff902e8670b9","Maasara","المعصرة"
"d23285b4-a9c0-4102-9103-7f1fcef7853f","079c5bd3-7c9d-4a3b-a0a0-3bfeef68aaea","Minya Al Qamh","منيا القمح"
"d23c4e0e-f073-4439-bc7b-16587c381cf1","079c5bd3-7c9d-4a3b-a0a0-3bfeef68aaea","Hehia","ههيا"
"d2525c6c-d5e8-4e82-bafa-785e682e884b","079c5bd3-7c9d-4a3b-a0a0-3bfeef68aaea","Abu Kabir","أبو كبير"
"d26081d1-e928-4ddd-9fb0-d9e5c17dd829","760952a9-ac9d-4e50-9ce9-64896ac1dacf","Shalatin","الشلاتين"
"d262dadf-c637-4e1e-9788-83edcf861eb1","b8db1201-8bfb-462f-809c-798b2bf52c15","Fleming","فلمينج"
"d28c4f2b-f7fb-47ce-91ae-2fd42940a8b0","42108f76-6716-46d3-a351-73e9579427df","Nag Hammadi","نجع حمادي"
"d291b510-ab7a-4182-8c99-4cfe413de3d8","0e031498-ebc2-49fa-92fa-ff902e8670b9","Hadayek El-Kobba","حدائق القبة"
"d2be269d-1245-4cd6-847b-79178bb790c8","a027fbef-4a40-4e92-9a1f-f39598a71b59","El Hamam","الحمام"
"d304ee19-46dc-4ed7-afd4-2b890b83160b","f41e715d-4d7c-4468-aaa1-47a00a9b9750","Abo Simbl Al Siyahia","ابوسمبل السياحية"
"d3736aba-b05a-445b-a38c-ba7979d92180","06c92782-bd90-4b14-9f42-47c0f036bc2a","Shubra Al Khaimah","شبرا الخيمة"
"d3998d7c-6ca2-4e7e-9436-d6a153c768b4","3b678af7-4d15-4d54-abec-90d75e3d63da","Damietta","دمياط"
"d606722b-ec4f-477b-a084-4325cf714ea8","760952a9-ac9d-4e50-9ce9-64896ac1dacf","Ras Ghareb","رأس غارب"
"d62c4678-c563-4bd4-993e-a4a83a3ee5ea","06c92782-bd90-4b14-9f42-47c0f036bc2a","Kafr Shukr","كفر شكر"
"d7235bd9-4f07-4a33-8204-79a0e1cbc1dc","0e031498-ebc2-49fa-92fa-ff902e8670b9","Kasr El Nile","قصر النيل"
"d7630688-396d-40fe-b7bf-209b04266263","9c46ad38-28c4-4617-8e5f-37fb080fd935","tami al'amdid","تمي الأمديد"
"d7924872-d5e7-4282-aa5d-72dc5aa6b3a8","284fdf07-79e2-4f7c-b66c-aa4ee6b0ba2c","El Santa","السنطة"
"d8343360-2e35-459a-b610-a65e01d45e29","68d03055-8404-4292-b234-7650a05e2b85","Oaseem","أوسيم"
"d8d1ae15-819d-4319-ae77-5865b5e5512d","53b9e522-2a1e-4ac7-b67c-2e11dc1b9414","Sidi Salm","سيدي سالم"
"da4aec54-4d08-4b2b-869b-b0928996e2d7","74051a48-74ed-4cbd-b004-de75b0e9c9ca","Al Hasana","الحسنة"
"dad0eedc-d1b0-4d33-a813-a538dc8f657b","f39be396-9993-4315-891c-b50232cf4f0b","Sadat City","مدينة السادات"
"db2d1041-9bc4-4b96-9b96-bbcc25984dc8","3b678af7-4d15-4d54-abec-90d75e3d63da","Kafr El-Batikh","كفر البطيخ"
"db464fac-2c53-47db-b3de-0cab8a1330e9","b8db1201-8bfb-462f-809c-798b2bf52c15","Sidi Gaber","سيدي جابر"
"dbd440c9-2fd2-40f3-ac93-165a46269208","f39be396-9993-4315-891c-b50232cf4f0b","Sars El-Layan","سرس الليان"
"dbd4622a-d716-4037-8ac5-d68e37ee5f6d","0e031498-ebc2-49fa-92fa-ff902e8670b9","Shubra","شبرا"
"dc43c83b-1596-47e3-b278-2848dcec5653","f79d8036-7565-447b-b022-2892b14d78d0","Al Bayadieh","البياضية"
"dceb58f5-a057-437c-bbe6-8debce24a924","13ce5741-79a2-4275-bd7a-dabf97c5d4a3","Abu Tig","أبو تيج"
"dd60c049-6eed-439b-8f0f-a1e67de4feae","e45f031f-e7a0-4119-a654-d6080a9883c0","Abu Qurqas","ابو قرقاص"
"ddab4a1e-caee-4377-9d2e-5cb183ab183e","079c5bd3-7c9d-4a3b-a0a0-3bfeef68aaea","El Salihia El Gedida","الصالحية الجديدة"
"de7900f8-1c2e-4b3c-8038-a7c9d30fa54d","13ce5741-79a2-4275-bd7a-dabf97c5d4a3","Sahel Selim","ساحل سليم"
"def4d88f-01c1-4578-a9fd-df0e3eb0f663","0e031498-ebc2-49fa-92fa-ff902e8670b9","Matareya","المطرية"
"e00527bf-f1ec-4137-9088-b8b360728b4b","b8db1201-8bfb-462f-809c-798b2bf52c15","Smouha","سموحة"
"e0d62789-94fe-479d-a1cf-2d6a75fe1e85","9c46ad38-28c4-4617-8e5f-37fb080fd935","aljamalia","الجمالية"
"e1b83b3c-b682-41be-ba62-b38122ba9522","68d03055-8404-4292-b234-7650a05e2b85","Bin Alsarayat","بين السرايات"
"e2ac16c0-fcb0-4b56-9d70-f6619fcab4bf","b8db1201-8bfb-462f-809c-798b2bf52c15","Ambrozo","امبروزو"
"e2d428f7-ab82-4fce-b796-a77c9ae34248","b8db1201-8bfb-462f-809c-798b2bf52c15","Elgomrok","الجمرك"
"e33b601f-75ec-4664-b8d8-bf574c029638","b8db1201-8bfb-462f-809c-798b2bf52c15","Boulkly","بولكلي"
"e457d429-097c-4389-b354-bd4821def0da","b8db1201-8bfb-462f-809c-798b2bf52c15","Alattarin","العطارين"
"e4cb07fc-8878-4e83-9577-768c8133fce5","53b9e522-2a1e-4ac7-b67c-2e11dc1b9414","Fooh","فوه"
"e57913e8-88a4-4541-b0ef-4e59be846b68","74051a48-74ed-4cbd-b004-de75b0e9c9ca","Sheikh Zowaid","الشيخ زويد"
"e5981462-3e13-4870-99fa-2692566a2efd","c3d08e96-0d1a-4ace-a448-2ec1e913c0f8","Ehnasia","إهناسيا"
"e5dd1e44-2c51-435f-a4b0-5ab38dea8449","a027fbef-4a40-4e92-9a1f-f39598a71b59","Al-Nagila","النجيلة"
"e5eb590d-f5df-40a5-bb25-363927c5af05","352705bb-8b94-45b1-8e1f-529db29a6dc1","Dakhla","الداخلة"
"e5f33b82-a04e-4be9-940e-c38d0716d0fc","42108f76-6716-46d3-a351-73e9579427df","Deshna","دشنا"
"e6f4542a-80b7-4838-82be-7de6ad0598ac","79d1b04c-b032-402e-8998-9ac689aac90c","Mahmoudiyah","المحمودية"
"e7328297-cd07-480b-8c35-80f8682ce5d7","0e031498-ebc2-49fa-92fa-ff902e8670b9","Mansheya Nasir","منشية ناصر"
"e780c9bc-b49a-48b5-a403-a4190a17cef8","f41e715d-4d7c-4468-aaa1-47a00a9b9750","Kom Ombo","كوم أمبو"
"e8569fcc-b00a-4888-a917-3502d23c10d5","68d03055-8404-4292-b234-7650a05e2b85","Hadayek Alahram","حدائق الأهرام"
"e88cbbef-8e99-46bf-9936-1d435606f287","68d03055-8404-4292-b234-7650a05e2b85","Kit Kat","الكيت كات"
"e92b3436-c9c5-4f7c-95e8-ed8de6285ec6","f39be396-9993-4315-891c-b50232cf4f0b","Berkat El Saba","بركة السبع"
"e9b29565-7365-4240-a0a5-9111de58fbb4","b8db1201-8bfb-462f-809c-798b2bf52c15","Sidi Bishr","سيدى بشر"
"ea5e74ea-1315-4b49-be39-3d3b897ac7b9","42108f76-6716-46d3-a351-73e9579427df","Farshout","فرشوط"
"eb32f4aa-988c-4e1e-bb71-90bb9043f4df","0e031498-ebc2-49fa-92fa-ff902e8670b9","Zawya al-Hamra","الزاوية الحمراء"
"ed0204fd-dda6-4943-9061-950f726aee28","f79d8036-7565-447b-b022-2892b14d78d0","Al Tud","الطود"
"ed65d0f4-ee6c-4e72-ae31-a25edda7420f","f79d8036-7565-447b-b022-2892b14d78d0","New Luxor","الأقصر الجديدة"
"edc37382-468a-43db-83d4-98ac28f68521","0e031498-ebc2-49fa-92fa-ff902e8670b9","Mosky","الموسكى"
"ee231a61-8825-46da-b302-c24032bc8718","13ce5741-79a2-4275-bd7a-dabf97c5d4a3","Sidfa","صدفا"
"ef253bdd-9041-4a1e-808c-cdbd95eb2280","42108f76-6716-46d3-a351-73e9579427df","Qaft","قفط"
"efabd167-bf62-4e2d-86cd-602d13f9eef6","79d1b04c-b032-402e-8998-9ac689aac90c","Rahmaniyah","الرحمانية"
"f03691ee-ca5b-4ee1-abde-11548cfdf025","68d03055-8404-4292-b234-7650a05e2b85","Hadayek October","حدائق اكتوبر"
"f0a9110c-3b1f-4aaa-a8ea-ecbc509c0fa0","74051a48-74ed-4cbd-b004-de75b0e9c9ca","Rafah","رفح"
"f0c4bf6f-5849-4d17-928b-58248c6f401b","68d03055-8404-4292-b234-7650a05e2b85","Al-Bawaiti","الباويطي"
"f1baf7a3-4c2e-4294-843a-54f6db9b85cd","0e031498-ebc2-49fa-92fa-ff902e8670b9","New Cairo","القاهرة الجديدة"
"f1cf7c52-2d90-413f-acc6-7ea012d8c6fc","68d03055-8404-4292-b234-7650a05e2b85","Warraq","الوراق"
"f1ff4bda-0464-4e5a-9659-e4b949dc5248","e45f031f-e7a0-4119-a654-d6080a9883c0","Minya","المنيا"
"f232f44b-1623-479e-9fc3-9034a3f2b9eb","53b9e522-2a1e-4ac7-b67c-2e11dc1b9414","Qellen","قلين"
"f323a61d-86b3-42ef-b201-93db152faa9f","91204aba-7e09-43eb-a90b-b73c9a529510","Gerga","جرجا"
"f38d6096-f0ea-4d31-a7c2-37da8b28d9bb","c3d08e96-0d1a-4ace-a448-2ec1e913c0f8","Al Wasta","الواسطى"
"f435450f-9e7f-47b2-b1aa-563e83db8100","760952a9-ac9d-4e50-9ce9-64896ac1dacf","El Qusiar","القصير"
"f46acad2-1d1c-45a5-9637-d97a10e335cd","68d03055-8404-4292-b234-7650a05e2b85","Hawamdiyah","الحوامدية"
"f487b1c8-3072-41c0-a6ce-fbde05071cd2","53b9e522-2a1e-4ac7-b67c-2e11dc1b9414","Hamol","الحامول"
"f4e93f89-a96a-4e3c-8741-cbebc0a27f16","760952a9-ac9d-4e50-9ce9-64896ac1dacf","Safaga","سفاجا"
"f52ae238-37e4-464e-98eb-bf18a7ed46b3","284fdf07-79e2-4f7c-b66c-aa4ee6b0ba2c","Kafr El Zayat","كفر الزيات"
"f6229fc4-c8f6-430b-bd03-0e5de4bebe5a","9c46ad38-28c4-4617-8e5f-37fb080fd935","El Kurdi","الكردي"
"f6277cfd-a987-480e-8674-359cf3a70885","e45f031f-e7a0-4119-a654-d6080a9883c0","Bani Mazar","بني مزار"
"f6f8fb19-3141-408b-a807-a9afa8881a87","b8db1201-8bfb-462f-809c-798b2bf52c15","Sidi Kerir","سيدي كرير"
"f7352fcc-c0d5-432f-91aa-4c81b2e37fbe","0e031498-ebc2-49fa-92fa-ff902e8670b9","El-Zaytoun","الزيتون"
"f765ba3e-b68f-460a-b6bf-17e4f779fdbe","352705bb-8b94-45b1-8e1f-529db29a6dc1","Farafra","الفرافرة"
"f804f864-a6d8-4b0f-a4a8-80fb0e2dfa2e","b8db1201-8bfb-462f-809c-798b2bf52c15","Al Mandara","المندرة"
"f99ad277-4707-4937-a23b-61dfb488c740","79d1b04c-b032-402e-8998-9ac689aac90c","Damanhour","دمنهور"
"f9c9c768-1842-4a2f-8f7e-922224bceb0b","3042500e-acdd-403f-b92f-bbe07890bc1e","Qantara Sharq","القنطرة شرق"
"fadba7c6-0036-4c68-9b3f-d0e25c45ce77","c3d08e96-0d1a-4ace-a448-2ec1e913c0f8","Naser","ناصر"
"faf6f9ce-a69e-4668-806e-12174ad043ff","9c46ad38-28c4-4617-8e5f-37fb080fd935","Dekernes","دكرنس"
"fb5c6891-dcd3-45d0-b1ed-61fb7e4cd0ce","68d03055-8404-4292-b234-7650a05e2b85","Saf","الصف"
"fcd264ad-7262-4afd-8578-705778b05082","3042500e-acdd-403f-b92f-bbe07890bc1e","Fayed","فايد"
"fd3915c5-7cb3-46a2-89c1-89e05980020a","e45f031f-e7a0-4119-a654-d6080a9883c0","Minya El Gedida","المنيا الجديدة"
"fd5066d7-31c9-4232-880f-d8dd711bb357","b8db1201-8bfb-462f-809c-798b2bf52c15","Elshatby","الشاطبي"
"fd87d0a0-3eab-43a3-a49e-9e7b17aa052c","f41e715d-4d7c-4468-aaa1-47a00a9b9750","Al Basilia","البصيلية"
"fde98123-d814-44f6-999c-2d4560dd1522","760952a9-ac9d-4e50-9ce9-64896ac1dacf","Marsa Alam","مرسى علم"
"fdfc1590-9306-4df3-b86f-3d7f8184f8bd","0e031498-ebc2-49fa-92fa-ff902e8670b9","Shorouk","مدينة الشروق"
"fe657560-bab5-4a40-bf90-73986ca8b0c7","f79d8036-7565-447b-b022-2892b14d78d0","Luxor","الأقصر"
"feb1d150-7deb-4f6a-9ce6-d9683692b0e4","0e031498-ebc2-49fa-92fa-ff902e8670b9","Rod Alfarag","روض الفرج"